source_literature_key,source_literature_title,source_literature_path,source_literature_abs_path,source_literature_doi,source_match_confidence,source_match_status,source_match_rule,source_match_basis,source_match_notes,wff_dataset,wff_source_file,wff_row_number,source_path_exists,Cation,anion,compound,surface,h,r_cat,logP_cat,MW_cat,N_rot_cat,velocity,I_ss,Potential,MW_an,Bertz_cat,r_an,N_qN_cat,σ_s,γ_s,TPSA_an,Rq,TPSA_cat,BalJ_cat,logP_an,θ_s,I_H2O,T,x_IL,N_HA_cat,Bertz_an,BalJ_an,μ,friction_bin,cation_bin,stratify_label,original_index,friction_pred,friction_diff,error_flag,N_HD_cat
ean_stiction_2012,Ionic Liquid Nanotribology: Stiction Suppression and Surface-Induced Shear Thinning,reference/Lubrication/Extracted/2012-atkin-Ionic Liquid Nanotribology Stiction Suppression and SurfaceInduced Shear Thinning.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2012-atkin-Ionic Liquid Nanotribology Stiction Suppression and SurfaceInduced Shear Thinning.pdf,,high,matched_local_reference,ean_stiction_silica_ptfe_2012,[EA]+ [N]- / compound=zero / surface=silica / potential=0.0 / velocity=20.0,EAN silica-silica / silica-PTFE stiction-suppression and shear-thinning figure series.,no_film,no+film+dataset+0312.csv,183,True,[EA]+,[N]-,zero,silica,,2.431285504,-0.7518,46.093,0,20.0,0,0.0,62.004,2.754887502,2.192174955,1,0.2,-0.07,66.2,0.6,27.64,1.632993162,-0.2391,20.7,0,298,100.0,0,26.26466251,2.803039488,0.152419355,3.0,46.093,3_46.093,182.0,0.152419358778911,3.778911017437991e-09,,1.0
titanium_2022,Probing the nanofriction of non-halogenated phosphonium-based ionic liquid additives in glycol ether oil on titanium surface,reference/Lubrication/2022-an-Probing the nanofriction of non-halogenated phosphonium-based ionic liquid additives in glycol ether oil on titanium surface.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/2022-an-Probing the nanofriction of non-halogenated phosphonium-based ionic liquid additives in glycol ether oil on titanium surface.pdf,10.1007/s40544-021-0486-4,high,matched_local_reference,titanium_degdbe_phosphonium,"[P6,6,6,14]+ [BOB]- / compound=DEGDBE / surface=titanium / potential=0.0 / velocity=20.0","Titanium/DEGDBE phosphonium ionic-liquid additive table including BScB, DCA, BOB, and BMB; includes bare/neat controls in the same source.",no_film,no+film+dataset+0312.csv,184,True,"[P6,6,6,14]+",[BOB]-,DEGDBE,titanium,,5.174799948,12.446,483.87,28,20.0,0,0.0,186.848,319.1282666,3.117880277,0,0.5,0.005,105.2,61.15,0.0,4.337445108,-2.378,60.0,0,298,0.1,0,274.5434145,2.267123915,0.06,1.0,483.87,1_483.87,183.0,0.0599999995316792,4.683207155409264e-10,,0.0
ion_structure_2013,"Ionic liquid lubrication: influence of ion structure, surface potential and sliding velocity","reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf","/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf",10.1039/C3CP52638K,high,matched_local_reference,imidazolium_fap_i_au,[EMIM] + [FAP]- / compound=zero / surface=Au(111) / potential=0.5 / velocity=20.0,"Au(111) FAP/I ion-structure, surface-potential, and sliding-velocity series.",no_film,no+film+dataset+0312.csv,185,True,[EMIM] +,[FAP]-,zero,Au(111),,3.045073482,0.3325,111.168,1,20.0,0,0.5,445.004,166.7913934,3.775688868,0,0.7,-0.02,0.0,0.2,8.81,2.837541431,7.1942,60.0,0,293,100.0,1,468.4882895,7.871070033,0.31,4.0,111.168,4_111.168,184.0,0.3100000005016914,5.016914106370507e-10,,0.0
bmb_pc_2020,Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent: effect of concentration,reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,10.1039/D0CP02736G,high,matched_local_reference,p66614_bmb_pc_au,"[P6,6,6,14]+ [BMB]- / compound=PC / surface=Au(111) / potential=-0.12 / velocity=1.0","Exact P6,6,6,14 BMB in propylene carbonate on Au(111), matching the 2020 electroresponsive PC/gold paper.",no_film,no+film+dataset+0312.csv,186,True,"[P6,6,6,14]+",[BMB]-,PC,Au(111),,5.174799948,12.446,483.87,28,1.0,0,-0.12,311.078,319.1282666,3.97427778,0,0.7,-0.02,71.06,0.835,0.0,4.337445108,2.0514,60.0,0,298,0.67,0,682.1804819,1.591434542,0.0948,2.0,483.87,2_483.87,185.0,0.0948000007943601,7.94360188738352e-10,,0.0
graphite_2021,Potential-Dependent Superlubricity of Ionic Liquids on a Graphite Surface,reference/Lubrication/2021-atkin-potential-dependent-superlubricity-of-ionic-liquids-on-a-graphite-surface.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/2021-atkin-potential-dependent-superlubricity-of-ionic-liquids-on-a-graphite-surface.pdf,10.1021/acs.jpcc.0c10804,high,matched_local_reference,phosphonium_hopg_graphite,"[P6,6,6,14]+ [BEHP]- / compound=zero / surface=HOPG / potential=1.0 / velocity=6.0",HOPG phosphonium ionic-liquid comparison series from the graphite potential-dependent superlubricity paper.,no_film,no+film+dataset+0312.csv,187,True,"[P6,6,6,14]+",[BEHP]-,zero,HOPG,,5.174799948,12.446,483.87,28,6.0,0,1.0,321.418,319.1282666,4.32349866,0,0.05,-0.0002,58.59,0.89,0.0,4.337445108,4.9208,85.0,0,298,100.0,0,259.4505415,4.075382025,0.012,0.0,483.87,0_483.87,186.0,0.0119999998467713,1.5322869709177844e-10,,0.0
tribotronic_2016,Tribotronic control of friction in oil-based lubricants with ionic liquid additives,reference/Lubrication/3.10/2016-atkin-Tribotronic control of friction in oil-based lubricants with ionic liquid additives.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2016-atkin-Tribotronic control of friction in oil-based lubricants with ionic liquid additives.pdf,10.1039/C6CP04405K,high,matched_local_reference,p66614_ic8_hexadecane_au,"[P6,6,6,14]+ [(iC8)2PO2]- / compound=hexadecane / surface=Au(111) / potential=0.0 / velocity=6.5","Exact phosphonium phosphate ionic liquid additive in hexadecane on Au(111), matching the 2016 tribotronic gold study.",no_film,no+film+dataset+0312.csv,188,True,"[P6,6,6,14]+",[(iC8)2PO2]-,hexadecane,Au(111),,5.174799948,12.446,483.87,28,6.5,0,0.0,289.42,319.1282666,4.246635376,0,0.7,-0.02,40.13,1.0,0.0,4.337445108,4.7694,60.0,0,298,100.0,0,281.6910727,4.359263597,0.47,6.0,483.87,6_483.87,187.0,0.4699999964251086,3.574891327406959e-09,,0.0
programmable_friction_2023,Investigation of Programmable Friction with Ionic Liquid Mixtures,reference/Lubrication/【无数据】2023-Investigation of Programmable Friction with Ionic Liquid.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/【无数据】2023-Investigation of Programmable Friction with Ionic Liquid.pdf,10.3390/lubricants11090376,medium,matched_local_reference,p66614_bta_doc_programmable,"[P6,6,6,14]+ [TFSI]- / compound=[P66614][Doc] / surface=stainless steel / potential=4.0 / velocity=13.0","BTA/Doc component strings and +/-4 V velocity-ramp stainless-steel program match the 2023 programmable-friction paper; dataset columns split mixture chemistry across anion/compound fields, so verify formulation before publication.",no_film,no+film+dataset+0312.csv,189,True,"[P6,6,6,14]+",[TFSI]-,[P66614][Doc],stainless steel,,5.174799948,12.446,483.87,28,13.0,1,4.0,280.147,319.1282666,3.359227186,0,0.07,0.01,82.38,320.0,0.0,4.337445108,1.0593,72.0,0,298,82.6,0,384.7328028,5.284512596,0.03268,1.0,483.87,1_483.87,188.0,0.0326800011362728,1.1362728397079636e-09,,0.0
stainless_2017,Ionic Liquid Lubrication of Stainless Steel: Friction is Inversely Correlated with Interfacial Liquid Nanostructure,reference/Lubrication/2017-atkin-Ionic Liquid Lubrication of Stainless Steel  Friction is Inversely Correlated with Interfacial Liquid Nanostructure.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/2017-atkin-Ionic Liquid Lubrication of Stainless Steel  Friction is Inversely Correlated with Interfacial Liquid Nanostructure.pdf,10.1021/acsnano.7b01839,high,matched_local_reference,stainless_2017_table_series,"[P6,6,6,14]+ [TFSI]- / compound=zero / surface=stainless steel / potential=0.0 / velocity=6.0","Stainless steel Table/Figure series covering HMIM FAP, HMIM I, P4,4,4,1 TFSI, P6,6,6,14 i(C8)2PO2, and P6,6,6,14 TFSI.",no_film,no+film+dataset+0312.csv,190,True,"[P6,6,6,14]+",[TFSI]-,zero,stainless steel,,5.174799948,12.446,483.87,28,6.0,1,0.0,280.147,319.1282666,3.359227186,0,0.07,0.01,82.38,0.89,0.0,4.337445108,1.0593,72.0,0,298,100.0,0,384.7328028,5.284512596,0.39,5.0,483.87,5_483.87,189.0,0.3899999851232247,1.4876775256134069e-08,,0.0
titanium_2022,Probing the nanofriction of non-halogenated phosphonium-based ionic liquid additives in glycol ether oil on titanium surface,reference/Lubrication/2022-an-Probing the nanofriction of non-halogenated phosphonium-based ionic liquid additives in glycol ether oil on titanium surface.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/2022-an-Probing the nanofriction of non-halogenated phosphonium-based ionic liquid additives in glycol ether oil on titanium surface.pdf,10.1007/s40544-021-0486-4,high,matched_local_reference,titanium_degdbe_phosphonium,"[P6,6,6,14]+ [BScB]- / compound=DEGDBE / surface=titanium / potential=0.0 / velocity=20.0","Titanium/DEGDBE phosphonium ionic-liquid additive table including BScB, DCA, BOB, and BMB; includes bare/neat controls in the same source.",no_film,no+film+dataset+0312.csv,191,True,"[P6,6,6,14]+",[BScB]-,DEGDBE,titanium,,5.174799948,12.446,483.87,28,20.0,0,0.0,283.024,319.1282666,3.79978343,0,0.5,0.005,71.06,61.15,0.0,4.337445108,1.9208,60.0,0,298,0.1,0,706.0644789,1.781315888,0.056,1.0,483.87,1_483.87,190.0,0.0569999998398134,0.0009999998398134,,0.0
low_concentration_2016,Addition of low concentrations of an ionic liquid to a base oil reduces friction over multiple length scales: a combined nano- and macrotribology investigation,reference/Lubrication/3.10/Addition of low concentrations of an ionic liquid.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/Addition of low concentrations of an ionic liquid.pdf,10.1039/C5CP07061A,high,matched_local_reference,p66614_ic8_hexadecane_silica,"[P6,6,6,14]+ [(iC8)2PO2]- / compound=hexadecane / surface=silica / potential=0.0 / velocity=6.0","Silica + phosphonium phosphate ionic liquid additive in hexadecane, matching the combined nano/macro low-concentration study.",no_film,no+film+dataset+0312.csv,192,True,"[P6,6,6,14]+",[(iC8)2PO2]-,hexadecane,silica,,5.174799948,12.446,483.87,28,6.0,0,0.0,289.42,319.1282666,4.246635376,0,0.2,-0.07,40.13,0.5,0.0,4.337445108,4.7694,20.7,0,298,10.0,0,281.6910727,4.359263597,0.39,5.0,483.87,5_483.87,191.0,0.3899999862211144,1.3778885588067169e-08,,0.0
hydrogen_bond_2020,Effect of Hydrogen Bonding between Ions of Like Charge on the Boundary Layer Friction of Hydroxy-Functionalized Ionic Liquids,reference/Lubrication/Extracted/2020-atkin-Effect of Hydrogen Bonding between Ions of Like Charge on the.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2020-atkin-Effect of Hydrogen Bonding between Ions of Like Charge on the.pdf,,high,matched_local_reference,hydroxy_functionalized_mica,[HOC4Py] + [TFSI]- / compound=zero / surface=mica / potential=0.0 / velocity=6.0,Hydroxy-functionalized ionic liquids on mica; same-charge hydrogen-bonding boundary-layer friction paper.,no_film,no+film+dataset+0312.csv,193,True,[HOC4Py] +,[TFSI]-,zero,mica,,3.360073211,0.7466,152.217,4,6.0,0,0.0,280.147,186.0140383,3.359227186,0,1.77,-0.16,82.38,0.0569,24.11,2.275801287,1.0593,0.0,0,293,100.0,1,384.7328028,5.284512596,0.15,3.0,152.217,3_152.217,192.0,0.1500000057366416,5.736641633946604e-09,,1.0
hydrogen_bond_2020,Effect of Hydrogen Bonding between Ions of Like Charge on the Boundary Layer Friction of Hydroxy-Functionalized Ionic Liquids,reference/Lubrication/Extracted/2020-atkin-Effect of Hydrogen Bonding between Ions of Like Charge on the.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2020-atkin-Effect of Hydrogen Bonding between Ions of Like Charge on the.pdf,,high,matched_local_reference,hydroxy_functionalized_mica,[HOC3Py] + [TFSI]- / compound=zero / surface=mica / potential=0.0 / velocity=6.0,Hydroxy-functionalized ionic liquids on mica; same-charge hydrogen-bonding boundary-layer friction paper.,no_film,no+film+dataset+0312.csv,194,True,[HOC3Py] +,[TFSI]-,zero,mica,,3.236493461,0.3565,138.19,3,6.0,0,0.0,280.147,173.8722824,3.359227186,0,1.77,-0.16,82.38,0.0569,24.11,2.426522347,1.0593,0.0,0,293,100.0,1,384.7328028,5.284512596,0.18,3.0,138.19,3_138.19,193.0,0.1800000067360772,6.736077279301256e-09,,1.0
hydrogen_bond_2020,Effect of Hydrogen Bonding between Ions of Like Charge on the Boundary Layer Friction of Hydroxy-Functionalized Ionic Liquids,reference/Lubrication/Extracted/2020-atkin-Effect of Hydrogen Bonding between Ions of Like Charge on the.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2020-atkin-Effect of Hydrogen Bonding between Ions of Like Charge on the.pdf,,high,matched_local_reference,hydroxy_functionalized_mica,[HOC4MPip]+ [TFSI]- / compound=zero / surface=mica / potential=0.0 / velocity=6.0,Hydroxy-functionalized ionic liquids on mica; same-charge hydrogen-bonding boundary-layer friction paper.,no_film,no+film+dataset+0312.csv,195,True,[HOC4MPip]+,[TFSI]-,zero,mica,,3.589900502,1.3894,172.292,4,6.0,0,0.0,280.147,119.0069869,3.359227186,1,1.77,-0.16,82.38,0.0569,20.23,2.172199717,1.0593,0.0,0,293,100.0,1,384.7328028,5.284512596,0.17,3.0,172.292,3_172.292,194.0,0.1700000019885985,1.9885985358403246e-09,,1.0
dicationic_2019,Interfacial Structure and Boundary Lubrication of a Dicationic Ionic Liquid,reference/Lubrication/Extracted/2019-Interfacial structure and boundary lubrication of a dicationic ionic liquid.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2019-Interfacial structure and boundary lubrication of a dicationic ionic liquid.pdf,,high,matched_local_reference,dicationic_tfsi_mica,[C10(C1Im)2]2+ [TFSI]- / compound=zero / surface=mica / potential=0.0 / velocity=0.47,Dicationic [C10(C1Im)2][TFSI] boundary lubrication between mica surfaces.,no_film,no+film+dataset+0312.csv,196,True,[C10(C1Im)2]2+,[TFSI]-,zero,mica,,4.268585015,2.8978,304.482,11,0.47,0,0.0,280.147,478.4344778,3.359227186,0,1.77,-0.16,82.38,0.0596,39.34,1.38550141,1.0593,0.0,0,298,100.0,0,384.7328028,5.284512596,0.0594,1.0,304.482,1_304.482,195.0,0.0593999999607606,3.923932706539901e-11,,2.0
control_gold_2012,Control of Nanoscale Friction on Gold in an Ionic Liquid by a Potential-Dependent Ionic Lubricant Layer,reference/Lubrication/3.10/2012-Rutland-Control of Nanoscale Friction on Gold in an Ionic Liquid by a Potential-Dependent Ionic Lubricant Layer.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2012-Rutland-Control of Nanoscale Friction on Gold in an Ionic Liquid by a Potential-Dependent Ionic Lubricant Layer.pdf,,high,matched_local_reference,py14_fap_au,"[Py1,4]+ [FAP]- / compound=zero / surface=Au(111) / potential=1.0 / velocity=6.0","Exact [Py1,4][FAP] on Au(111) potential-dependent lubricant layer system.",no_film,no+film+dataset+0312.csv,197,True,"[Py1,4]+",[FAP]-,zero,Au(111),,3.423597497,2.0269,142.266,3,6.0,0,1.0,445.004,92.90138861,3.775688868,1,0.7,-0.02,0.0,1.0,0.0,2.21874475,7.1942,60.0,0,298,100.0,0,468.4882895,7.871070033,0.45,5.0,142.266,5_142.266,196.0,0.4499999875999922,1.24000077428299e-08,,0.0
control_gold_2012,Control of Nanoscale Friction on Gold in an Ionic Liquid by a Potential-Dependent Ionic Lubricant Layer,reference/Lubrication/3.10/2012-Rutland-Control of Nanoscale Friction on Gold in an Ionic Liquid by a Potential-Dependent Ionic Lubricant Layer.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2012-Rutland-Control of Nanoscale Friction on Gold in an Ionic Liquid by a Potential-Dependent Ionic Lubricant Layer.pdf,,high,matched_local_reference,py14_fap_au,"[Py1,4]+ [FAP]- / compound=zero / surface=Au(111) / potential=1.5 / velocity=6.0","Exact [Py1,4][FAP] on Au(111) potential-dependent lubricant layer system.",no_film,no+film+dataset+0312.csv,198,True,"[Py1,4]+",[FAP]-,zero,Au(111),,3.423597497,2.0269,142.266,3,6.0,0,1.5,445.004,92.90138861,3.775688868,1,0.7,-0.02,0.0,1.0,0.0,2.21874475,7.1942,60.0,0,298,100.0,0,468.4882895,7.871070033,0.59,6.0,142.266,6_142.266,197.0,0.5899999740637896,2.593621040158922e-08,,0.0
polymeric_2022,Interfacial nanostructure and friction of a polymeric ionic liquid-ionic liquid mixture as a function of potential at Au(111) electrode interface,reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,10.1016/j.jcis.2021.08.067,high,matched_local_reference,bmim_tfsi_polymeric_au,[BMIm]+ [TFSI]- / compound=zero / surface=Au(111) / potential=0.0 / velocity=6.0,"BMIM TFSI and PIL/BMIM TFSI mixture on Au(111), matching the 2022 polymeric ionic-liquid mixture study.",no_film,no+film+dataset+0312.csv,199,True,[BMIm]+,[TFSI]-,zero,Au(111),,3.310978931,1.1127,139.222,3,6.0,0,0.0,280.147,190.8925906,3.359227186,0,0.7,-0.02,82.38,1.0,8.81,2.422977778,1.0593,60.0,0,298,100.0,1,384.7328028,5.284512596,0.044,1.0,139.222,1_139.222,198.0,0.0440000060135713,6.013571349217095e-09,,0.0
polymeric_2022,Interfacial nanostructure and friction of a polymeric ionic liquid-ionic liquid mixture as a function of potential at Au(111) electrode interface,reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,10.1016/j.jcis.2021.08.067,high,matched_local_reference,bmim_tfsi_polymeric_au,Poly(3MAPIm)+ [TFSI]- / compound=BMIM TFSI / surface=Au(111) / potential=0.0 / velocity=6.0,"BMIM TFSI and PIL/BMIM TFSI mixture on Au(111), matching the 2022 polymeric ionic-liquid mixture study.",no_film,no+film+dataset+0312.csv,200,True,Poly(3MAPIm)+,[TFSI]-,BMIM TFSI,Au(111),,3.639451851,0.2289,196.274,5,6.0,0,0.0,280.147,293.312147,3.359227186,0,0.7,-0.02,82.38,1.0,37.91,2.128181097,1.0593,60.0,0,298,5.0,2,384.7328028,5.284512596,0.634,6.0,196.274,6_196.274,199.0,0.6340000037342027,3.734202724814395e-09,,1.0
